reg,dep,codgeo,codbe,libbe
27,25,25602,2726,BESANCON
27,25,25604,2726,BESANCON
27,25,25612,2726,BESANCON
27,25,25613,2726,BESANCON
27,25,25624,2726,BESANCON
27,25,25626,2726,BESANCON
27,25,25629,2726,BESANCON
27,25,25635,2726,BESANCON
27,25,25133,2726,BESANCON
27,25,25137,2726,BESANCON
27,25,25140,2726,BESANCON
27,25,25145,2726,BESANCON
27,25,25153,2726,BESANCON
27,25,25156,2726,BESANCON
27,25,25163,2726,BESANCON
27,25,25166,2726,BESANCON
27,25,25177,2726,BESANCON
27,25,25178,2726,BESANCON
27,25,25181,2726,BESANCON
27,25,25182,2726,BESANCON
27,25,25183,2726,BESANCON
27,25,25184,2726,BESANCON
27,25,25186,2726,BESANCON
27,25,25299,2726,BESANCON
27,25,25306,2726,BESANCON
27,25,25310,2726,BESANCON
27,25,25312,2726,BESANCON
27,25,25313,2726,BESANCON
27,25,25323,2726,BESANCON
27,25,25324,2726,BESANCON
27,25,25341,2726,BESANCON
27,25,25354,2726,BESANCON
27,25,25368,2726,BESANCON
27,25,25376,2726,BESANCON
27,25,25377,2726,BESANCON
27,25,25382,2726,BESANCON
27,25,25384,2726,BESANCON
27,25,25385,2726,BESANCON
27,25,25401,2726,BESANCON
27,25,25408,2726,BESANCON
27,25,25417,2726,BESANCON
27,25,25418,2726,BESANCON
27,25,25419,2726,BESANCON
27,25,25429,2726,BESANCON
27,25,25430,2726,BESANCON
27,25,25436,2726,BESANCON
27,25,25437,2726,BESANCON
27,90,90026,2733,BELFORT
27,90,90002,2733,BELFORT
27,90,90001,2733,BELFORT
27,90,90074,2733,BELFORT
27,90,90032,2733,BELFORT
27,90,90022,2733,BELFORT
27,90,90004,2733,BELFORT
27,90,90021,2733,BELFORT
27,90,90094,2733,BELFORT
27,90,90097,2733,BELFORT
27,90,90035,2733,BELFORT
27,90,90098,2733,BELFORT
27,90,90020,2733,BELFORT
27,90,90076,2733,BELFORT
27,90,90104,2733,BELFORT
27,90,90068,2733,BELFORT
27,90,90015,2733,BELFORT
27,90,90048,2733,BELFORT
27,90,90082,2733,BELFORT
27,90,90011,2733,BELFORT
27,90,90007,2733,BELFORT
27,90,90008,2733,BELFORT
27,90,90012,2733,BELFORT
27,90,90013,2733,BELFORT
27,90,90031,2733,BELFORT
27,90,90034,2733,BELFORT
27,90,90036,2733,BELFORT
27,90,90047,2733,BELFORT
27,90,90049,2733,BELFORT
27,90,90050,2733,BELFORT
27,90,90059,2733,BELFORT
27,90,90060,2733,BELFORT
27,90,90062,2733,BELFORT
27,90,90067,2733,BELFORT
27,90,90071,2733,BELFORT
27,90,90077,2733,BELFORT
27,90,90080,2733,BELFORT
27,90,90084,2733,BELFORT
27,90,90100,2733,BELFORT
27,90,90073,2733,BELFORT
27,25,25123,2727,MORTEAU
27,25,25227,2727,MORTEAU
27,25,25233,2727,MORTEAU
27,25,25238,2727,MORTEAU
27,25,25243,2727,MORTEAU
27,25,25255,2727,MORTEAU
27,25,25268,2727,MORTEAU
27,25,25285,2727,MORTEAU
27,25,25290,2727,MORTEAU
27,25,25301,2727,MORTEAU
27,25,25302,2727,MORTEAU
27,25,25333,2727,MORTEAU
27,25,25288,2727,MORTEAU
27,25,25289,2727,MORTEAU
27,25,25064,2727,MORTEAU
27,25,25352,2727,MORTEAU
27,25,25343,2727,MORTEAU
27,25,25349,2727,MORTEAU
27,25,25355,2727,MORTEAU
27,25,25366,2727,MORTEAU
27,25,25389,2727,MORTEAU
27,25,25403,2727,MORTEAU
27,25,25421,2727,MORTEAU
27,25,25425,2727,MORTEAU
27,25,25433,2727,MORTEAU
27,25,25441,2727,MORTEAU
27,25,25456,2727,MORTEAU
27,25,25471,2727,MORTEAU
27,25,25504,2727,MORTEAU
27,25,25522,2727,MORTEAU
27,25,25559,2727,MORTEAU
27,25,25578,2727,MORTEAU
27,25,25588,2727,MORTEAU
27,25,25596,2727,MORTEAU
27,25,25601,2727,MORTEAU
27,25,25610,2727,MORTEAU
27,25,25625,2727,MORTEAU
27,25,25125,2727,MORTEAU
27,25,25128,2727,MORTEAU
27,25,25151,2727,MORTEAU
27,25,25161,2727,MORTEAU
27,25,25175,2727,MORTEAU
27,25,25203,2727,MORTEAU
27,25,25218,2727,MORTEAU
27,25,25271,2727,MORTEAU
27,25,25051,2727,MORTEAU
27,25,25039,2727,MORTEAU
27,25,25089,2727,MORTEAU
27,25,25091,2727,MORTEAU
27,25,25095,2727,MORTEAU
27,25,25600,2727,MORTEAU
27,25,25605,2727,MORTEAU
27,25,25623,2727,MORTEAU
27,25,25007,2727,MORTEAU
27,25,25028,2727,MORTEAU
27,25,25042,2727,MORTEAU
27,25,25046,2727,MORTEAU
27,25,25049,2727,MORTEAU
27,25,25050,2727,MORTEAU
27,25,25052,2727,MORTEAU
27,25,25062,2727,MORTEAU
27,25,25074,2727,MORTEAU
27,25,25077,2727,MORTEAU
27,25,25108,2727,MORTEAU
27,25,25113,2727,MORTEAU
27,25,25124,2727,MORTEAU
27,25,25127,2727,MORTEAU
27,25,25141,2727,MORTEAU
27,25,25148,2727,MORTEAU
27,25,25160,2727,MORTEAU
27,25,25173,2727,MORTEAU
27,25,25193,2727,MORTEAU
27,25,25213,2727,MORTEAU
27,25,25219,2727,MORTEAU
27,25,25222,2727,MORTEAU
27,25,25231,2727,MORTEAU
27,25,25234,2727,MORTEAU
27,25,25240,2727,MORTEAU
27,25,25248,2727,MORTEAU
27,25,25256,2727,MORTEAU
27,25,25262,2727,MORTEAU
27,25,25280,2727,MORTEAU
27,25,25286,2727,MORTEAU
27,25,25296,2727,MORTEAU
27,25,25321,2727,MORTEAU
27,25,25325,2727,MORTEAU
27,25,25329,2727,MORTEAU
27,25,25342,2727,MORTEAU
27,25,25344,2727,MORTEAU
27,25,25351,2727,MORTEAU
27,25,25356,2727,MORTEAU
27,25,25373,2727,MORTEAU
27,25,25391,2727,MORTEAU
27,25,25392,2727,MORTEAU
27,25,25411,2727,MORTEAU
27,25,25424,2727,MORTEAU
27,25,25432,2727,MORTEAU
27,25,25435,2727,MORTEAU
27,25,25447,2727,MORTEAU
27,25,25453,2727,MORTEAU
27,25,25457,2727,MORTEAU
27,25,25480,2727,MORTEAU
27,25,25512,2727,MORTEAU
27,25,25550,2727,MORTEAU
27,25,25571,2727,MORTEAU
27,25,25573,2727,MORTEAU
27,25,25585,2727,MORTEAU
27,25,25589,2727,MORTEAU
27,25,25303,2728,PONTARLIER
27,25,25307,2728,PONTARLIER
27,25,25292,2728,PONTARLIER
27,25,25080,2728,PONTARLIER
27,25,25337,2728,PONTARLIER
27,25,25334,2728,PONTARLIER
27,25,25347,2728,PONTARLIER
27,25,25348,2728,PONTARLIER
27,25,25357,2728,PONTARLIER
27,25,25361,2728,PONTARLIER
27,25,25362,2728,PONTARLIER
27,25,25380,2728,PONTARLIER
27,25,25390,2728,PONTARLIER
27,25,25398,2728,PONTARLIER
27,25,25405,2728,PONTARLIER
27,25,25413,2728,PONTARLIER
27,25,25308,2728,PONTARLIER
27,25,25309,2728,PONTARLIER
27,25,25318,2728,PONTARLIER
27,25,25320,2728,PONTARLIER
27,25,25549,2728,PONTARLIER
27,25,25565,2728,PONTARLIER
27,25,25592,2728,PONTARLIER
27,25,25609,2728,PONTARLIER
27,25,25619,2728,PONTARLIER
27,25,25620,2728,PONTARLIER
27,25,25621,2728,PONTARLIER
27,25,25627,2728,PONTARLIER
27,25,25634,2728,PONTARLIER
27,25,25440,2728,PONTARLIER
27,25,25442,2728,PONTARLIER
27,25,25451,2728,PONTARLIER
27,25,25459,2728,PONTARLIER
27,25,25462,2728,PONTARLIER
27,25,25464,2728,PONTARLIER
27,25,25483,2728,PONTARLIER
27,25,25486,2728,PONTARLIER
27,25,25487,2728,PONTARLIER
27,25,25493,2728,PONTARLIER
27,25,25494,2728,PONTARLIER
27,25,25501,2728,PONTARLIER
27,25,25514,2728,PONTARLIER
27,25,25515,2728,PONTARLIER
27,25,25517,2728,PONTARLIER
27,25,25525,2728,PONTARLIER
27,25,25534,2728,PONTARLIER
27,25,25541,2728,PONTARLIER
27,25,25012,2728,PONTARLIER
27,25,25024,2728,PONTARLIER
27,25,25025,2728,PONTARLIER
27,25,25026,2728,PONTARLIER
27,25,25029,2728,PONTARLIER
27,25,25041,2728,PONTARLIER
27,25,25060,2728,PONTARLIER
27,25,25075,2728,PONTARLIER
27,25,25079,2728,PONTARLIER
27,25,25085,2728,PONTARLIER
27,25,25096,2728,PONTARLIER
27,25,25099,2728,PONTARLIER
27,25,25100,2728,PONTARLIER
27,25,25110,2728,PONTARLIER
27,25,25121,2728,PONTARLIER
27,25,25122,2728,PONTARLIER
27,25,25131,2728,PONTARLIER
27,25,25139,2728,PONTARLIER
27,25,25142,2728,PONTARLIER
27,25,25157,2728,PONTARLIER
27,25,25176,2728,PONTARLIER
27,25,25179,2728,PONTARLIER
27,25,25201,2728,PONTARLIER
27,25,25202,2728,PONTARLIER
27,25,25204,2728,PONTARLIER
27,25,25229,2728,PONTARLIER
27,25,25252,2728,PONTARLIER
27,25,25254,2728,PONTARLIER
27,25,25259,2728,PONTARLIER
27,25,25263,2728,PONTARLIER
27,25,25282,2728,PONTARLIER
27,25,25293,2728,PONTARLIER
27,25,25295,2728,PONTARLIER
27,25,25057,2734,MONTBELIARD
27,25,25367,2734,MONTBELIARD
27,25,25632,2734,MONTBELIARD
27,25,25580,2734,MONTBELIARD
27,25,25397,2726,BESANCON
27,25,25399,2726,BESANCON
27,25,25406,2726,BESANCON
27,25,25416,2726,BESANCON
27,25,25438,2726,BESANCON
27,25,25443,2726,BESANCON
27,25,25445,2726,BESANCON
27,25,25450,2726,BESANCON
27,25,25460,2726,BESANCON
27,25,25001,2726,BESANCON
27,25,25002,2726,BESANCON
27,25,25021,2726,BESANCON
27,25,25036,2726,BESANCON
27,25,25044,2726,BESANCON
27,25,25084,2726,BESANCON
27,25,25090,2726,BESANCON
27,25,25098,2726,BESANCON
27,25,25103,2726,BESANCON
27,25,25104,2726,BESANCON
27,25,25180,2726,BESANCON
27,25,25473,2726,BESANCON
27,25,25475,2726,BESANCON
27,25,25477,2726,BESANCON
27,25,25488,2726,BESANCON
27,25,25500,2726,BESANCON
27,25,25502,2726,BESANCON
27,25,25507,2726,BESANCON
27,25,25509,2726,BESANCON
27,25,25511,2726,BESANCON
27,25,25527,2726,BESANCON
27,25,25528,2726,BESANCON
27,25,25561,2726,BESANCON
27,25,25564,2726,BESANCON
27,25,25594,2726,BESANCON
27,25,25616,2726,BESANCON
27,25,25631,2726,BESANCON
27,39,39012,2726,BESANCON
27,25,25319,2728,PONTARLIER
27,25,25628,2726,BESANCON
27,25,25223,2726,BESANCON
27,25,25250,2726,BESANCON
27,25,25199,2726,BESANCON
27,25,25630,2726,BESANCON
27,25,25633,2726,BESANCON
27,25,25300,2726,BESANCON
27,25,25241,2726,BESANCON
27,25,25305,2726,BESANCON
27,25,25375,2726,BESANCON
27,25,25270,2726,BESANCON
27,25,25569,2726,BESANCON
27,25,25076,2726,BESANCON
27,25,25070,2726,BESANCON
27,25,25360,2726,BESANCON
27,25,25513,2726,BESANCON
27,25,25211,2726,BESANCON
27,25,25415,2726,BESANCON
27,25,25558,2726,BESANCON
27,25,25359,2726,BESANCON
27,25,25404,2726,BESANCON
27,25,25400,2726,BESANCON
27,25,25155,2726,BESANCON
27,25,25545,2726,BESANCON
27,25,25346,2726,BESANCON
27,25,25489,2726,BESANCON
27,25,25015,2726,BESANCON
27,25,25017,2726,BESANCON
27,25,25016,2726,BESANCON
27,25,25208,2726,BESANCON
27,25,25434,2726,BESANCON
27,25,25120,2726,BESANCON
27,25,25537,2726,BESANCON
27,25,25331,2726,BESANCON
27,25,25535,2726,BESANCON
27,25,25533,2726,BESANCON
27,25,25339,2726,BESANCON
27,25,25338,2726,BESANCON
27,25,25236,2726,BESANCON
27,25,25129,2726,BESANCON
27,25,25130,2726,BESANCON
27,25,25420,2726,BESANCON
27,25,25484,2726,BESANCON
27,25,25105,2726,BESANCON
27,25,25106,2726,BESANCON
27,25,25109,2726,BESANCON
27,25,25126,2726,BESANCON
27,25,25134,2726,BESANCON
27,25,25143,2726,BESANCON
27,25,25149,2726,BESANCON
27,25,25154,2726,BESANCON
27,25,25171,2726,BESANCON
27,25,25185,2726,BESANCON
27,25,25209,2726,BESANCON
27,25,25220,2726,BESANCON
27,25,25253,2726,BESANCON
27,25,25283,2726,BESANCON
27,25,25287,2726,BESANCON
27,25,25328,2726,BESANCON
27,25,25330,2726,BESANCON
27,25,25336,2726,BESANCON
27,25,25340,2726,BESANCON
27,25,25379,2726,BESANCON
27,25,25102,2734,MONTBELIARD
27,25,25458,2734,MONTBELIARD
27,25,25393,2734,MONTBELIARD
27,25,25551,2734,MONTBELIARD
27,25,25591,2734,MONTBELIARD
27,25,25314,2734,MONTBELIARD
27,25,25114,2734,MONTBELIARD
27,25,25192,2734,MONTBELIARD
27,25,25402,2734,MONTBELIARD
27,25,25407,2734,MONTBELIARD
27,25,25387,2734,MONTBELIARD
27,25,25386,2734,MONTBELIARD
27,25,25244,2734,MONTBELIARD
27,25,25584,2734,MONTBELIARD
27,25,25061,2734,MONTBELIARD
27,25,25335,2734,MONTBELIARD
27,25,25606,2734,MONTBELIARD
27,25,25275,2734,MONTBELIARD
27,25,25174,2734,MONTBELIARD
27,25,25519,2734,MONTBELIARD
27,25,25261,2734,MONTBELIARD
27,25,25138,2734,MONTBELIARD
27,25,25615,2734,MONTBELIARD
27,25,25004,2734,MONTBELIARD
27,25,25011,2734,MONTBELIARD
27,25,25020,2734,MONTBELIARD
27,25,25031,2734,MONTBELIARD
27,25,25033,2734,MONTBELIARD
27,25,25040,2734,MONTBELIARD
27,25,25063,2734,MONTBELIARD
27,25,25071,2734,MONTBELIARD
27,25,25097,2734,MONTBELIARD
27,25,25170,2734,MONTBELIARD
27,25,25188,2734,MONTBELIARD
27,25,25190,2734,MONTBELIARD
27,25,25194,2734,MONTBELIARD
27,25,25196,2734,MONTBELIARD
27,25,25216,2734,MONTBELIARD
27,25,25228,2734,MONTBELIARD
27,25,25230,2734,MONTBELIARD
27,25,25237,2734,MONTBELIARD
27,25,25274,2734,MONTBELIARD
27,25,25304,2734,MONTBELIARD
27,25,25378,2734,MONTBELIARD
27,25,25452,2734,MONTBELIARD
27,25,25497,2734,MONTBELIARD
27,25,25539,2734,MONTBELIARD
27,25,25555,2734,MONTBELIARD
27,25,25562,2734,MONTBELIARD
27,25,25586,2734,MONTBELIARD
53,56,56003,5310,VANNES
53,56,56158,5310,VANNES
53,56,56260,5310,VANNES
53,56,56206,5310,VANNES
53,56,56042,5310,VANNES
53,56,56067,5310,VANNES
53,56,56087,5310,VANNES
53,56,56106,5310,VANNES
53,56,56115,5310,VANNES
53,56,56120,5310,VANNES
53,56,56132,5310,VANNES
53,56,56157,5310,VANNES
53,56,56164,5310,VANNES
53,56,56022,5310,VANNES
53,56,56088,5310,VANNES
53,56,56008,5310,VANNES
53,56,56101,5318,LORIENT
53,56,56098,5318,LORIENT
53,56,56021,5318,LORIENT
53,56,56148,5318,LORIENT
53,56,56094,5318,LORIENT
53,56,56130,5318,LORIENT
53,56,56083,5318,LORIENT
53,56,56090,5318,LORIENT
53,56,56036,5318,LORIENT
53,56,56062,5318,LORIENT
53,56,56181,5318,LORIENT
53,56,56169,5318,LORIENT
53,56,56118,5318,LORIENT
53,56,56193,5318,LORIENT
53,56,56220,5318,LORIENT
53,56,56069,5318,LORIENT
53,56,56185,5318,LORIENT
53,56,56078,5318,LORIENT
53,56,56121,5318,LORIENT
53,56,56162,5318,LORIENT
53,56,56179,5318,LORIENT
53,56,56063,5318,LORIENT
53,56,56107,5318,LORIENT
53,56,56089,5318,LORIENT
53,56,56057,5318,LORIENT
53,56,56040,5318,LORIENT
53,56,56166,5318,LORIENT
53,56,56188,5318,LORIENT
53,56,56104,5318,LORIENT
53,56,56029,5318,LORIENT
53,56,56182,5318,LORIENT
53,56,56131,5318,LORIENT
53,56,56105,5318,LORIENT
53,56,56014,5318,LORIENT
53,56,56026,5318,LORIENT
53,56,56072,5320,PONTIVY
53,56,56073,5320,PONTIVY
53,56,56074,5320,PONTIVY
53,56,56076,5320,PONTIVY
53,56,56092,5320,PONTIVY
53,56,56093,5320,PONTIVY
53,56,56099,5320,PONTIVY
53,56,56103,5320,PONTIVY
53,56,56110,5320,PONTIVY
53,56,56113,5320,PONTIVY
53,56,56117,5320,PONTIVY
53,56,56125,5320,PONTIVY
53,56,56128,5320,PONTIVY
53,56,56140,5320,PONTIVY
53,56,56141,5320,PONTIVY
53,56,56142,5320,PONTIVY
53,56,56144,5320,PONTIVY
53,56,56146,5320,PONTIVY
53,56,56151,5320,PONTIVY
53,56,56156,5320,PONTIVY
53,56,56160,5320,PONTIVY
53,56,56163,5320,PONTIVY
53,56,56172,5320,PONTIVY
53,56,56173,5320,PONTIVY
53,56,56174,5320,PONTIVY
53,56,56178,5320,PONTIVY
53,56,56189,5320,PONTIVY
53,56,56190,5320,PONTIVY
53,56,56192,5320,PONTIVY
53,56,56198,5320,PONTIVY
53,56,56203,5320,PONTIVY
53,56,56204,5320,PONTIVY
53,56,56207,5320,PONTIVY
53,56,56209,5320,PONTIVY
53,56,56210,5320,PONTIVY
53,56,56213,5320,PONTIVY
53,56,56215,5320,PONTIVY
53,56,56222,5320,PONTIVY
53,56,56237,5320,PONTIVY
53,56,56238,5320,PONTIVY
53,56,56242,5320,PONTIVY
53,56,56245,5320,PONTIVY
53,56,56246,5320,PONTIVY
53,56,56264,5320,PONTIVY
53,56,56010,5320,PONTIVY
53,56,56016,5320,PONTIVY
53,56,56017,5320,PONTIVY
53,56,56019,5320,PONTIVY
53,56,56024,5320,PONTIVY
53,56,56027,5320,PONTIVY
53,56,56039,5320,PONTIVY
53,56,56041,5320,PONTIVY
53,56,56047,5320,PONTIVY
53,56,56048,5320,PONTIVY
53,56,56049,5320,PONTIVY
53,56,56071,5320,PONTIVY
53,56,56111,5310,VANNES
53,56,56109,5310,VANNES
53,56,56126,5310,VANNES
53,56,56135,5310,VANNES
53,56,56137,5310,VANNES
53,56,56143,5310,VANNES
53,56,56005,5310,VANNES
53,56,56205,5310,VANNES
53,56,56214,5310,VANNES
53,56,56240,5310,VANNES
53,56,56243,5310,VANNES
53,56,56252,5310,VANNES
53,56,56002,5310,VANNES
53,56,56004,5310,VANNES
53,56,56015,5310,VANNES
53,56,56018,5310,VANNES
53,56,56028,5310,VANNES
53,56,56030,5310,VANNES
53,56,56045,5310,VANNES
53,56,56052,5310,VANNES
53,56,56053,5310,VANNES
53,56,56058,5310,VANNES
53,56,56077,5310,VANNES
53,56,56147,5310,VANNES
53,56,56149,5310,VANNES
53,56,56150,5310,VANNES
53,56,56153,5310,VANNES
53,56,56155,5310,VANNES
53,56,56159,5310,VANNES
53,56,56171,5310,VANNES
53,56,56184,5310,VANNES
53,56,56195,5310,VANNES
53,56,56196,5310,VANNES
53,56,56212,5310,VANNES
53,56,56218,5310,VANNES
53,56,56231,5310,VANNES
53,56,56247,5310,VANNES
53,56,56248,5310,VANNES
53,56,56251,5310,VANNES
53,56,56254,5310,VANNES
53,56,56255,5310,VANNES
53,56,56259,5310,VANNES
53,56,56261,5310,VANNES
53,56,56084,5310,VANNES
53,56,56108,5310,VANNES
53,56,56123,5310,VANNES
53,56,56257,5311,PLOERMEL
53,56,56197,5311,PLOERMEL
53,56,56200,5311,PLOERMEL
53,56,56202,5311,PLOERMEL
53,56,56208,5311,PLOERMEL
53,56,56211,5311,PLOERMEL
53,56,56006,5311,PLOERMEL
53,56,56012,5311,PLOERMEL
53,56,56020,5311,PLOERMEL
53,56,56025,5311,PLOERMEL
53,56,56032,5311,PLOERMEL
53,56,56035,5311,PLOERMEL
53,56,56037,5311,PLOERMEL
53,56,56043,5311,PLOERMEL
53,56,56050,5311,PLOERMEL
53,56,56051,5311,PLOERMEL
53,56,56056,5311,PLOERMEL
53,56,56059,5311,PLOERMEL
53,56,56065,5311,PLOERMEL
53,56,56068,5311,PLOERMEL
53,56,56070,5311,PLOERMEL
53,56,56075,5311,PLOERMEL
53,56,56079,5311,PLOERMEL
53,56,56080,5311,PLOERMEL
53,56,56082,5311,PLOERMEL
53,56,56091,5311,PLOERMEL
53,56,56102,5311,PLOERMEL
53,56,56112,5311,PLOERMEL
53,56,56122,5311,PLOERMEL
53,56,56124,5311,PLOERMEL
53,56,56127,5311,PLOERMEL
53,56,56129,5311,PLOERMEL
53,56,56133,5311,PLOERMEL
53,56,56134,5311,PLOERMEL
53,56,56136,5311,PLOERMEL
53,56,56138,5311,PLOERMEL
53,56,56139,5311,PLOERMEL
53,56,56145,5311,PLOERMEL
53,56,56165,5311,PLOERMEL
53,56,56180,5311,PLOERMEL
53,56,56187,5311,PLOERMEL
53,56,56191,5311,PLOERMEL
53,56,56219,5311,PLOERMEL
53,56,56224,5311,PLOERMEL
53,56,56225,5311,PLOERMEL
53,56,56226,5311,PLOERMEL
53,56,56227,5311,PLOERMEL
53,56,56228,5311,PLOERMEL
53,56,56230,5311,PLOERMEL
53,56,56236,5311,PLOERMEL
53,56,56244,5311,PLOERMEL
53,56,56249,5311,PLOERMEL
53,56,56256,5311,PLOERMEL
53,56,56007,5309,AURAY
53,56,56263,5309,AURAY
53,56,56013,5309,AURAY
53,56,56023,5309,AURAY
53,56,56031,5309,AURAY
53,56,56034,5309,AURAY
53,56,56046,5309,AURAY
53,56,56054,5309,AURAY
53,56,56055,5309,AURAY
53,56,56085,5309,AURAY
53,56,56086,5309,AURAY
53,56,56096,5309,AURAY
53,56,56097,5309,AURAY
53,56,56114,5309,AURAY
53,56,56116,5309,AURAY
53,56,56119,5309,AURAY
53,56,56152,5309,AURAY
53,56,56161,5309,AURAY
53,56,56167,5309,AURAY
53,56,56168,5309,AURAY
53,56,56175,5309,AURAY
53,56,56176,5309,AURAY
53,56,56177,5309,AURAY
53,56,56186,5309,AURAY
53,56,56233,5309,AURAY
53,56,56234,5309,AURAY
53,56,56241,5309,AURAY
53,56,56258,5309,AURAY
53,56,56262,5309,AURAY
53,56,56009,5309,AURAY
53,29,29257,5301,BREST
53,29,29117,5301,BREST
53,29,29196,5301,BREST
53,29,29195,5301,BREST
53,29,29160,5301,BREST
53,29,29126,5301,BREST
53,29,29290,5301,BREST
53,29,29015,5301,BREST
53,29,29019,5301,BREST
53,29,29035,5301,BREST
53,29,29047,5301,BREST
53,29,29075,5301,BREST
53,29,29095,5301,BREST
53,29,29101,5301,BREST
53,29,29209,5301,BREST
53,29,29232,5322,QUIMPER
53,29,29161,5322,QUIMPER
53,29,29247,5322,QUIMPER
53,29,29216,5322,QUIMPER
53,29,29060,5322,QUIMPER
53,29,29057,5322,QUIMPER
53,29,29051,5322,QUIMPER
53,29,29170,5322,QUIMPER
53,29,29058,5322,QUIMPER
53,29,29006,5322,QUIMPER
53,29,29032,5322,QUIMPER
53,29,29061,5301,BREST
53,29,29189,5301,BREST
53,29,29235,5301,BREST
53,29,29197,5323,DOUARNENEZ
53,29,29302,5323,DOUARNENEZ
53,29,29222,5323,DOUARNENEZ
53,29,29224,5323,DOUARNENEZ
53,29,29226,5323,DOUARNENEZ
53,29,29228,5323,DOUARNENEZ
53,29,29229,5323,DOUARNENEZ
53,29,29238,5323,DOUARNENEZ
53,29,29240,5323,DOUARNENEZ
53,29,29243,5323,DOUARNENEZ
53,29,29001,5323,DOUARNENEZ
53,29,29003,5323,DOUARNENEZ
53,29,29008,5323,DOUARNENEZ
53,29,29022,5323,DOUARNENEZ
53,29,29025,5323,DOUARNENEZ
53,29,29026,5323,DOUARNENEZ
53,29,29028,5323,DOUARNENEZ
53,29,29042,5323,DOUARNENEZ
53,29,29044,5323,DOUARNENEZ
53,29,29046,5323,DOUARNENEZ
53,29,29052,5323,DOUARNENEZ
53,29,29053,5323,DOUARNENEZ
53,29,29063,5323,DOUARNENEZ
53,29,29083,5323,DOUARNENEZ
53,29,29087,5323,DOUARNENEZ
53,29,29090,5323,DOUARNENEZ
53,29,29104,5323,DOUARNENEZ
53,29,29120,5323,DOUARNENEZ
53,29,29139,5323,DOUARNENEZ
53,29,29143,5323,DOUARNENEZ
53,29,29145,5323,DOUARNENEZ
53,29,29166,5323,DOUARNENEZ
53,29,29168,5323,DOUARNENEZ
53,29,29172,5323,DOUARNENEZ
53,29,29176,5323,DOUARNENEZ
53,29,29256,5323,DOUARNENEZ
53,29,29263,5323,DOUARNENEZ
53,29,29280,5323,DOUARNENEZ
53,29,29289,5323,DOUARNENEZ
53,29,29218,5323,DOUARNENEZ
53,29,29262,5303,MORLAIX
53,29,29264,5303,MORLAIX
53,29,29265,5303,MORLAIX
53,29,29266,5303,MORLAIX
53,29,29271,5303,MORLAIX
53,29,29273,5303,MORLAIX
53,29,29276,5303,MORLAIX
53,29,29277,5303,MORLAIX
53,29,29279,5303,MORLAIX
53,29,29285,5303,MORLAIX
53,29,29163,5303,MORLAIX
53,29,29182,5303,MORLAIX
53,29,29183,5303,MORLAIX
53,29,29184,5303,MORLAIX
53,29,29185,5303,MORLAIX
53,29,29186,5303,MORLAIX
53,29,29187,5303,MORLAIX
53,29,29188,5303,MORLAIX
53,29,29191,5303,MORLAIX
53,29,29192,5303,MORLAIX
53,29,29193,5303,MORLAIX
53,29,29199,5303,MORLAIX
53,29,29202,5303,MORLAIX
53,29,29204,5303,MORLAIX
53,29,29206,5303,MORLAIX
53,29,29207,5303,MORLAIX
53,29,29210,5303,MORLAIX
53,29,29213,5303,MORLAIX
53,29,29219,5303,MORLAIX
53,29,29239,5303,MORLAIX
53,29,29244,5303,MORLAIX
53,29,29251,5303,MORLAIX
53,29,29254,5303,MORLAIX
53,29,29259,5303,MORLAIX
53,29,29287,5303,MORLAIX
53,29,29301,5303,MORLAIX
53,29,29010,5303,MORLAIX
53,29,29014,5303,MORLAIX
53,29,29023,5303,MORLAIX
53,29,29030,5303,MORLAIX
53,29,29034,5303,MORLAIX
53,29,29038,5303,MORLAIX
53,29,29059,5303,MORLAIX
53,29,29067,5303,MORLAIX
53,29,29068,5303,MORLAIX
53,29,29073,5303,MORLAIX
53,29,29074,5303,MORLAIX
53,29,29079,5303,MORLAIX
53,29,29082,5303,MORLAIX
53,29,29097,5303,MORLAIX
53,29,29105,5303,MORLAIX
53,29,29111,5303,MORLAIX
53,29,29113,5303,MORLAIX
53,29,29114,5303,MORLAIX
53,29,29127,5303,MORLAIX
53,29,29128,5303,MORLAIX
53,29,29131,5303,MORLAIX
53,29,29132,5303,MORLAIX
53,29,29133,5303,MORLAIX
53,29,29148,5303,MORLAIX
53,29,29151,5303,MORLAIX
53,29,29110,5322,QUIMPER
53,29,29169,5322,QUIMPER
53,29,29048,5322,QUIMPER
53,29,29134,5322,QUIMPER
53,29,29173,5322,QUIMPER
53,29,29106,5322,QUIMPER
53,29,29107,5322,QUIMPER
53,29,29020,5322,QUIMPER
53,29,29066,5322,QUIMPER
53,29,29089,5304,CARHAIX
53,29,29081,5304,CARHAIX
53,29,29115,5304,CARHAIX
53,29,29122,5304,CARHAIX
53,29,29123,5304,CARHAIX
53,29,29125,5304,CARHAIX
53,29,29129,5304,CARHAIX
53,29,29141,5304,CARHAIX
53,29,29142,5304,CARHAIX
53,29,29152,5304,CARHAIX
53,29,29162,5304,CARHAIX
53,29,29175,5304,CARHAIX
53,29,29205,5304,CARHAIX
53,29,29211,5304,CARHAIX
53,29,29227,5304,CARHAIX
53,29,29249,5304,CARHAIX
53,29,29250,5304,CARHAIX
53,29,29261,5304,CARHAIX
53,29,29267,5304,CARHAIX
53,29,29275,5304,CARHAIX
53,29,29278,5304,CARHAIX
53,29,29291,5304,CARHAIX
53,56,56066,5304,CARHAIX
