CODGEO,LIBGEO,BV2022,LIBBV2022,TYPE_COMMUNE_BV2022,DEP,REG
10017,Aulnay,10064,Brienne-le-Château,00,10,44
10018,Auxon,89345,Saint-Florentin,00,10,44
10019,Val-d'Auzon,10387,Troyes,00,10,44
10020,Avant-lès-Marcilly,10268,Nogent-sur-Seine,00,10,44
10021,Avant-lès-Ramerupt,10006,Arcis-sur-Aube,00,10,44
10022,Avirey-Lingey,10034,Bar-sur-Seine,00,10,44
10023,Avon-la-Pèze,10323,Romilly-sur-Seine,00,10,44
10024,Avreuil,89345,Saint-Florentin,00,10,44
10025,Bagneux-la-Fosse,10034,Bar-sur-Seine,00,10,44
10026,Bailly-le-Franc,52331,La Porte du Der,00,10,44
10027,Balignicourt,10064,Brienne-le-Château,00,10,44
10028,Balnot-la-Grange,10034,Bar-sur-Seine,00,10,44
10029,Balnot-sur-Laignes,10034,Bar-sur-Seine,00,10,44
10030,Barberey-Saint-Sulpice,10387,Troyes,00,10,44
10031,Barbuise,10268,Nogent-sur-Seine,00,10,44
10032,Baroville,10033,Bar-sur-Aube,00,10,44
10033,Bar-sur-Aube,10033,Bar-sur-Aube,20,10,44
10034,Bar-sur-Seine,10034,Bar-sur-Seine,20,10,44
10035,Bayel,10033,Bar-sur-Aube,00,10,44
10037,Bercenay-en-Othe,10387,Troyes,00,10,44
10038,Bercenay-le-Hayer,10323,Romilly-sur-Seine,00,10,44
10039,Bergères,10033,Bar-sur-Aube,00,10,44
10040,Bernon,89345,Saint-Florentin,00,10,44
10041,Bertignolles,10034,Bar-sur-Seine,00,10,44
10042,Bérulle,10003,Aix-Villemaur-Pâlis,00,10,44
10043,Bessy,10006,Arcis-sur-Aube,00,10,44
10044,Bétignicourt,10064,Brienne-le-Château,00,10,44
10045,Beurey,10387,Troyes,00,10,44
10046,Blaincourt-sur-Aube,10064,Brienne-le-Château,00,10,44
10047,Blignicourt,10064,Brienne-le-Château,00,10,44
10048,Bligny,10033,Bar-sur-Aube,00,10,44
10049,Les Bordes-Aumont,10387,Troyes,00,10,44
10050,Bossancourt,10033,Bar-sur-Aube,00,10,44
10051,Bouilly,10387,Troyes,00,10,44
10052,Boulages,10323,Romilly-sur-Seine,00,10,44
10053,Bouranton,10387,Troyes,00,10,44
10054,Bourdenay,10323,Romilly-sur-Seine,00,10,44
10055,Bourguignons,10034,Bar-sur-Seine,00,10,44
10056,Bouy-Luxembourg,10387,Troyes,00,10,44
10057,Bouy-sur-Orvin,10268,Nogent-sur-Seine,00,10,44
10058,Bragelogne-Beauvoir,10034,Bar-sur-Seine,00,10,44
10059,Braux,10064,Brienne-le-Château,00,10,44
10060,Bréviandes,10387,Troyes,00,10,44
10061,Brévonnes,10387,Troyes,00,10,44
10062,Briel-sur-Barse,10387,Troyes,00,10,44
10063,Brienne-la-Vieille,10064,Brienne-le-Château,00,10,44
10064,Brienne-le-Château,10064,Brienne-le-Château,20,10,44
10065,Brillecourt,10006,Arcis-sur-Aube,00,10,44
10066,Bucey-en-Othe,10003,Aix-Villemaur-Pâlis,00,10,44
10067,Buchères,10387,Troyes,00,10,44
10068,Buxeuil,10034,Bar-sur-Seine,00,10,44
10069,Buxières-sur-Arce,10034,Bar-sur-Seine,00,10,44
10070,Celles-sur-Ource,10034,Bar-sur-Seine,00,10,44
10071,Chacenay,10034,Bar-sur-Seine,00,10,44
10072,La Chaise,10064,Brienne-le-Château,00,10,44
10073,Chalette-sur-Voire,10064,Brienne-le-Château,00,10,44
10074,Chamoy,89345,Saint-Florentin,00,10,44
10075,Champfleury,10006,Arcis-sur-Aube,00,10,44
10076,Champignol-lez-Mondeville,10033,Bar-sur-Aube,00,10,44
10077,Champigny-sur-Aube,10006,Arcis-sur-Aube,00,10,44
10078,Champ-sur-Barse,10387,Troyes,00,10,44
10079,Channes,10034,Bar-sur-Seine,00,10,44
10080,Chaource,10034,Bar-sur-Seine,00,10,44
10081,La Chapelle-Saint-Luc,10387,Troyes,20,10,44
10082,Chapelle-Vallon,10387,Troyes,00,10,44
10083,Chappes,10387,Troyes,00,10,44
10084,Charmont-sous-Barbuise,10387,Troyes,00,10,44
10085,Charmoy,10268,Nogent-sur-Seine,00,10,44
10086,Charny-le-Bachot,10323,Romilly-sur-Seine,00,10,44
10087,Chaserey,89418,Tonnerre,00,10,44
10089,Châtres,10323,Romilly-sur-Seine,00,10,44
10090,Chauchigny,10387,Troyes,00,10,44
10091,Chaudrey,10006,Arcis-sur-Aube,00,10,44
10092,Chauffour-lès-Bailly,10387,Troyes,00,10,44
10093,Chaumesnil,10064,Brienne-le-Château,00,10,44
10094,Chavanges,51649,Vitry-le-François,00,10,44
10095,Le Chêne,10006,Arcis-sur-Aube,00,10,44
10096,Chennegy,10003,Aix-Villemaur-Pâlis,00,10,44
10097,Chervey,10034,Bar-sur-Seine,00,10,44
10098,Chesley,89418,Tonnerre,00,10,44
10099,Chessy-les-Prés,89345,Saint-Florentin,00,10,44
10100,Clérey,10387,Troyes,00,10,44
10101,Coclois,10006,Arcis-sur-Aube,00,10,44
10102,Colombé-la-Fosse,10033,Bar-sur-Aube,00,10,44
10103,Colombé-le-Sec,10033,Bar-sur-Aube,00,10,44
10104,Cormost,10387,Troyes,00,10,44
10105,Courcelles-sur-Voire,10064,Brienne-le-Château,00,10,44
10106,Courceroy,10268,Nogent-sur-Seine,00,10,44
10107,Coursan-en-Othe,89345,Saint-Florentin,00,10,44
10108,Courtaoult,89345,Saint-Florentin,00,10,44
10109,Courtenot,10034,Bar-sur-Seine,00,10,44
10110,Courteranges,10387,Troyes,00,10,44
10111,Courteron,10034,Bar-sur-Seine,00,10,44
10112,Coussegrey,89418,Tonnerre,00,10,44
10113,Couvignon,10033,Bar-sur-Aube,00,10,44
10114,Crancey,10323,Romilly-sur-Seine,00,10,44
10115,Creney-près-Troyes,10387,Troyes,00,10,44
10116,Crésantignes,10387,Troyes,00,10,44
10117,Crespy-le-Neuf,10064,Brienne-le-Château,00,10,44
10118,Les Croûtes,89345,Saint-Florentin,00,10,44
10119,Cunfin,10034,Bar-sur-Seine,00,10,44
10120,Cussangy,10034,Bar-sur-Seine,00,10,44
10121,Dampierre,10006,Arcis-sur-Aube,00,10,44
10122,Davrey,89345,Saint-Florentin,00,10,44
10123,Dienville,10064,Brienne-le-Château,00,10,44
10124,Dierrey-Saint-Julien,10003,Aix-Villemaur-Pâlis,00,10,44
10125,Dierrey-Saint-Pierre,10003,Aix-Villemaur-Pâlis,00,10,44
10126,Dolancourt,10033,Bar-sur-Aube,00,10,44
10127,Dommartin-le-Coq,10006,Arcis-sur-Aube,00,10,44
10128,Donnement,10064,Brienne-le-Château,00,10,44
10129,Dosches,10387,Troyes,00,10,44
10130,Dosnon,10006,Arcis-sur-Aube,00,10,44
10131,Droupt-Saint-Basle,10323,Romilly-sur-Seine,00,10,44
10132,Droupt-Sainte-Marie,10323,Romilly-sur-Seine,00,10,44
10133,Eaux-Puiseaux,89345,Saint-Florentin,00,10,44
10134,Échemines,10323,Romilly-sur-Seine,00,10,44
10135,Éclance,10033,Bar-sur-Aube,00,10,44
10136,Éguilly-sous-Bois,10034,Bar-sur-Seine,00,10,44
10137,Engente,10033,Bar-sur-Aube,00,10,44
10138,Épagne,10064,Brienne-le-Château,00,10,44
10139,Épothémont,10064,Brienne-le-Château,00,10,44
10140,Ervy-le-Châtel,89345,Saint-Florentin,00,10,44
10141,Essoyes,10034,Bar-sur-Seine,00,10,44
10142,Estissac,10003,Aix-Villemaur-Pâlis,00,10,44
10143,Étourvy,89418,Tonnerre,00,10,44
10144,Étrelles-sur-Aube,10323,Romilly-sur-Seine,00,10,44
10145,Faux-Villecerf,10003,Aix-Villemaur-Pâlis,00,10,44
10146,Fay-lès-Marcilly,10268,Nogent-sur-Seine,00,10,44
10147,Fays-la-Chapelle,10387,Troyes,00,10,44
10148,Ferreux-Quincey,10268,Nogent-sur-Seine,00,10,44
10149,Feuges,10387,Troyes,00,10,44
10150,Fontaine,10033,Bar-sur-Aube,00,10,44
10151,Fontaine-les-Grès,10387,Troyes,00,10,44
10153,Fontaine-Mâcon,10268,Nogent-sur-Seine,00,10,44
10154,Fontenay-de-Bossery,10268,Nogent-sur-Seine,00,10,44
10155,Fontette,10034,Bar-sur-Seine,00,10,44
10156,Fontvannes,10003,Aix-Villemaur-Pâlis,00,10,44
10157,La Fosse-Corduan,10323,Romilly-sur-Seine,00,10,44
10158,Fouchères,10387,Troyes,00,10,44
10159,Fralignes,10034,Bar-sur-Seine,00,10,44
10160,Fravaux,10033,Bar-sur-Aube,00,10,44
10161,Fresnay,10033,Bar-sur-Aube,00,10,44
10162,Fresnoy-le-Château,10387,Troyes,00,10,44
10163,Fuligny,10033,Bar-sur-Aube,00,10,44
10164,Gélannes,10323,Romilly-sur-Seine,00,10,44
10165,Géraudot,10387,Troyes,00,10,44
10166,Les Grandes-Chapelles,10387,Troyes,00,10,44
10167,Grandville,10006,Arcis-sur-Aube,00,10,44
10168,Les Granges,10034,Bar-sur-Seine,00,10,44
10169,Gumery,10268,Nogent-sur-Seine,00,10,44
10170,Gyé-sur-Seine,10034,Bar-sur-Seine,00,10,44
10171,Hampigny,10064,Brienne-le-Château,00,10,44
10172,Herbisse,10006,Arcis-sur-Aube,00,10,44
10173,Isle-Aumont,10387,Troyes,00,10,44
10174,Isle-Aubigny,10006,Arcis-sur-Aube,00,10,44
10175,Jasseines,10006,Arcis-sur-Aube,00,10,44
10176,Jaucourt,10033,Bar-sur-Aube,00,10,44
10177,Javernant,10387,Troyes,00,10,44
10178,Jessains,10064,Brienne-le-Château,00,10,44
10179,Jeugny,10387,Troyes,00,10,44
10180,Joncreuil,51649,Vitry-le-François,00,10,44
10181,Jully-sur-Sarce,10034,Bar-sur-Seine,00,10,44
10182,Juvancourt,10033,Bar-sur-Aube,00,10,44
10183,Juvanzé,10064,Brienne-le-Château,00,10,44
10184,Juzanvigny,10064,Brienne-le-Château,00,10,44
10185,Lagesse,10034,Bar-sur-Seine,00,10,44
10186,Laines-aux-Bois,10387,Troyes,00,10,44
10187,Landreville,10034,Bar-sur-Seine,00,10,44
10188,Lantages,10034,Bar-sur-Seine,00,10,44
10189,Lassicourt,10064,Brienne-le-Château,00,10,44
10190,Laubressel,10387,Troyes,00,10,44
10191,Lavau,10387,Troyes,00,10,44
10192,Lentilles,10064,Brienne-le-Château,00,10,44
10193,Lesmont,10064,Brienne-le-Château,00,10,44
10194,Lévigny,10033,Bar-sur-Aube,00,10,44
10195,Lhuître,10006,Arcis-sur-Aube,00,10,44
10196,Lignières,89418,Tonnerre,00,10,44
10197,Lignol-le-Château,10033,Bar-sur-Aube,00,10,44
10198,Lirey,10387,Troyes,00,10,44
10199,Loches-sur-Ource,10034,Bar-sur-Seine,00,10,44
10200,La Loge-aux-Chèvres,10387,Troyes,00,10,44
10201,La Loge-Pomblin,10034,Bar-sur-Seine,00,10,44
10202,Les Loges-Margueron,10034,Bar-sur-Seine,00,10,44
10203,Longchamp-sur-Aujon,10033,Bar-sur-Aube,00,10,44
10204,Longeville-sur-Mogne,10387,Troyes,00,10,44
10205,Longpré-le-Sec,10387,Troyes,00,10,44
10206,Longsols,10387,Troyes,00,10,44
10207,Longueville-sur-Aube,10323,Romilly-sur-Seine,00,10,44
10208,La Louptière-Thénard,10268,Nogent-sur-Seine,00,10,44
10209,Lusigny-sur-Barse,10387,Troyes,00,10,44
10210,Luyères,10387,Troyes,00,10,44
10211,Macey,10387,Troyes,00,10,44
10212,Machy,10387,Troyes,00,10,44
10213,Magnant,10034,Bar-sur-Seine,00,10,44
10214,Magnicourt,10064,Brienne-le-Château,00,10,44
10215,Magny-Fouchard,10387,Troyes,00,10,44
10216,Mailly-le-Camp,10006,Arcis-sur-Aube,00,10,44
10217,Maison-des-Champs,10033,Bar-sur-Aube,00,10,44
10218,Maisons-lès-Chaource,10034,Bar-sur-Seine,00,10,44
10219,Maisons-lès-Soulaines,10033,Bar-sur-Aube,00,10,44
10220,Maizières-la-Grande-Paroisse,10323,Romilly-sur-Seine,00,10,44
10221,Maizières-lès-Brienne,10064,Brienne-le-Château,00,10,44
10222,Maraye-en-Othe,10003,Aix-Villemaur-Pâlis,00,10,44
10223,Marcilly-le-Hayer,10323,Romilly-sur-Seine,00,10,44
10224,Marigny-le-Châtel,10323,Romilly-sur-Seine,00,10,44
10225,Marnay-sur-Seine,10268,Nogent-sur-Seine,00,10,44
10226,Marolles-lès-Bailly,10034,Bar-sur-Seine,00,10,44
10227,Marolles-sous-Lignières,89345,Saint-Florentin,00,10,44
10228,Mathaux,10064,Brienne-le-Château,00,10,44
10229,Maupas,10387,Troyes,00,10,44
10230,Mergey,10387,Troyes,00,10,44
10231,Le Mériot,10268,Nogent-sur-Seine,00,10,44
10232,Merrey-sur-Arce,10034,Bar-sur-Seine,00,10,44
10233,Méry-sur-Seine,10323,Romilly-sur-Seine,00,10,44
10234,Mesgrigny,10323,Romilly-sur-Seine,00,10,44
10235,Mesnil-la-Comtesse,10006,Arcis-sur-Aube,00,10,44
10236,Mesnil-Lettre,10006,Arcis-sur-Aube,00,10,44
10237,Mesnil-Saint-Loup,10003,Aix-Villemaur-Pâlis,00,10,44
10238,Mesnil-Saint-Père,10387,Troyes,00,10,44
10239,Mesnil-Sellières,10387,Troyes,00,10,44
10240,Messon,10003,Aix-Villemaur-Pâlis,00,10,44
10241,Metz-Robert,10034,Bar-sur-Seine,00,10,44
10242,Meurville,10033,Bar-sur-Aube,00,10,44
10243,Molins-sur-Aube,10064,Brienne-le-Château,00,10,44
10245,Montaulin,10387,Troyes,00,10,44
10246,Montceaux-lès-Vaudes,10387,Troyes,00,10,44
10247,Montfey,89345,Saint-Florentin,00,10,44
10248,Montgueux,10387,Troyes,00,10,44
10249,Montiéramey,10387,Troyes,00,10,44
10250,Montier-en-l'Isle,10033,Bar-sur-Aube,00,10,44
10251,Montigny-les-Monts,89345,Saint-Florentin,00,10,44
10252,Montmartin-le-Haut,10387,Troyes,00,10,44
10253,Montmorency-Beaufort,10064,Brienne-le-Château,00,10,44
10254,Montpothier,77379,Provins,00,10,44
10255,Montreuil-sur-Barse,10387,Troyes,00,10,44
10256,Montsuzain,10006,Arcis-sur-Aube,00,10,44
10257,Morembert,10006,Arcis-sur-Aube,00,10,44
10258,Morvilliers,10064,Brienne-le-Château,00,10,44
10259,La Motte-Tilly,10268,Nogent-sur-Seine,00,10,44
10260,Moussey,10387,Troyes,00,10,44
10261,Mussy-sur-Seine,10034,Bar-sur-Seine,00,10,44
10262,Neuville-sur-Seine,10034,Bar-sur-Seine,00,10,44
10263,Neuville-sur-Vanne,10003,Aix-Villemaur-Pâlis,00,10,44
10264,Noé-les-Mallets,10034,Bar-sur-Seine,00,10,44
10265,Les Noës-près-Troyes,10387,Troyes,00,10,44
10266,Nogent-en-Othe,10003,Aix-Villemaur-Pâlis,00,10,44
10267,Nogent-sur-Aube,10006,Arcis-sur-Aube,00,10,44
10268,Nogent-sur-Seine,10268,Nogent-sur-Seine,20,10,44
10269,Nozay,10006,Arcis-sur-Aube,00,10,44
10270,Onjon,10387,Troyes,00,10,44
10271,Origny-le-Sec,10323,Romilly-sur-Seine,00,10,44
10272,Ormes,10006,Arcis-sur-Aube,00,10,44
10273,Ortillon,10006,Arcis-sur-Aube,00,10,44
10274,Orvilliers-Saint-Julien,10323,Romilly-sur-Seine,00,10,44
10275,Ossey-les-Trois-Maisons,10323,Romilly-sur-Seine,00,10,44
10276,Paisy-Cosdon,10003,Aix-Villemaur-Pâlis,00,10,44
10278,Pargues,10034,Bar-sur-Seine,00,10,44
10279,Pars-lès-Chavanges,10064,Brienne-le-Château,00,10,44
10280,Pars-lès-Romilly,10323,Romilly-sur-Seine,00,10,44
10281,Le Pavillon-Sainte-Julie,10387,Troyes,00,10,44
10282,Payns,10387,Troyes,00,10,44
10283,Pel-et-Der,10064,Brienne-le-Château,00,10,44
10284,Périgny-la-Rose,10323,Romilly-sur-Seine,00,10,44
10285,Perthes-lès-Brienne,10064,Brienne-le-Château,00,10,44
10286,Petit-Mesnil,10064,Brienne-le-Château,00,10,44
10287,Piney,10387,Troyes,00,10,44
10288,Plaines-Saint-Lange,10034,Bar-sur-Seine,00,10,44
10289,Plancy-l'Abbaye,10323,Romilly-sur-Seine,00,10,44
10290,Planty,10003,Aix-Villemaur-Pâlis,00,10,44
10291,Plessis-Barbuise,77379,Provins,00,10,44
10293,Poivres,10006,Arcis-sur-Aube,00,10,44
10294,Poligny,10034,Bar-sur-Seine,00,10,44
10295,Polisot,10034,Bar-sur-Seine,00,10,44
10296,Polisy,10034,Bar-sur-Seine,00,10,44
10297,Pont-Sainte-Marie,10387,Troyes,20,10,44
10298,Pont-sur-Seine,10268,Nogent-sur-Seine,00,10,44
10299,Pouan-les-Vallées,10006,Arcis-sur-Aube,00,10,44
10300,Pougy,10387,Troyes,00,10,44
10301,Pouy-sur-Vannes,10003,Aix-Villemaur-Pâlis,00,10,44
10302,Praslin,10034,Bar-sur-Seine,00,10,44
10303,Précy-Notre-Dame,10064,Brienne-le-Château,00,10,44
10304,Précy-Saint-Martin,10064,Brienne-le-Château,00,10,44
10305,Prémierfait,10006,Arcis-sur-Aube,00,10,44
10306,Proverville,10033,Bar-sur-Aube,00,10,44
10307,Prugny,10387,Troyes,00,10,44
10308,Prunay-Belleville,10323,Romilly-sur-Seine,00,10,44
10309,Prusy,89418,Tonnerre,00,10,44
10310,Puits-et-Nuisement,10387,Troyes,00,10,44
10312,Racines,89345,Saint-Florentin,00,10,44
10313,Radonvilliers,10064,Brienne-le-Château,00,10,44
10314,Ramerupt,10006,Arcis-sur-Aube,00,10,44
10315,Rances,10064,Brienne-le-Château,00,10,44
10316,Rhèges,10323,Romilly-sur-Seine,00,10,44
10317,Les Riceys,10034,Bar-sur-Seine,00,10,44
10318,Rigny-la-Nonneuse,10323,Romilly-sur-Seine,00,10,44
10319,Rigny-le-Ferron,10003,Aix-Villemaur-Pâlis,00,10,44
10320,Rilly-Sainte-Syre,10387,Troyes,00,10,44
10321,La Rivière-de-Corps,10387,Troyes,00,10,44
10323,Romilly-sur-Seine,10323,Romilly-sur-Seine,20,10,44
10324,Roncenay,10387,Troyes,00,10,44
10325,Rosières-près-Troyes,10387,Troyes,00,10,44
10326,Rosnay-l'Hôpital,10064,Brienne-le-Château,00,10,44
10327,La Rothière,10064,Brienne-le-Château,00,10,44
10328,Rouilly-Sacey,10387,Troyes,00,10,44
10329,Rouilly-Saint-Loup,10387,Troyes,00,10,44
10330,Rouvres-les-Vignes,10033,Bar-sur-Aube,00,10,44
10331,Rumilly-lès-Vaudes,10387,Troyes,00,10,44
10332,Ruvigny,10387,Troyes,00,10,44
10333,Saint-André-les-Vergers,10387,Troyes,20,10,44
10334,Saint-Aubin,10268,Nogent-sur-Seine,00,10,44
10335,Saint-Benoist-sur-Vanne,10003,Aix-Villemaur-Pâlis,00,10,44
10336,Saint-Benoît-sur-Seine,10387,Troyes,00,10,44
10337,Saint-Christophe-Dodinicourt,10064,Brienne-le-Château,00,10,44
10338,Saint-Étienne-sous-Barbuise,10006,Arcis-sur-Aube,00,10,44
10339,Saint-Flavy,10323,Romilly-sur-Seine,00,10,44
10340,Saint-Germain,10387,Troyes,00,10,44
10341,Saint-Hilaire-sous-Romilly,10323,Romilly-sur-Seine,00,10,44
10342,Saint-Jean-de-Bonneval,10387,Troyes,00,10,44
10343,Saint-Julien-les-Villas,10387,Troyes,20,10,44
10344,Saint-Léger-près-Troyes,10387,Troyes,00,10,44
10345,Saint-Léger-sous-Brienne,10064,Brienne-le-Château,00,10,44
10346,Saint-Léger-sous-Margerie,10064,Brienne-le-Château,00,10,44
10347,Saint-Loup-de-Buffigny,10323,Romilly-sur-Seine,00,10,44
10348,Saint-Lupien,10323,Romilly-sur-Seine,00,10,44
10349,Saint-Lyé,10387,Troyes,00,10,44
10350,Saint-Mards-en-Othe,10003,Aix-Villemaur-Pâlis,00,10,44
10351,Saint-Martin-de-Bossenay,10323,Romilly-sur-Seine,00,10,44
10352,Sainte-Maure,10387,Troyes,00,10,44
10353,Saint-Mesmin,10387,Troyes,00,10,44
10354,Saint-Nabord-sur-Aube,10006,Arcis-sur-Aube,00,10,44
10355,Saint-Nicolas-la-Chapelle,10268,Nogent-sur-Seine,00,10,44
10356,Saint-Oulph,10323,Romilly-sur-Seine,00,10,44
10357,Saint-Parres-aux-Tertres,10387,Troyes,00,10,44
10358,Saint-Parres-lès-Vaudes,10387,Troyes,00,10,44
10359,Saint-Phal,89345,Saint-Florentin,00,10,44
10360,Saint-Pouange,10387,Troyes,00,10,44
10361,Saint-Remy-sous-Barbuise,10006,Arcis-sur-Aube,00,10,44
10362,Sainte-Savine,10387,Troyes,20,10,44
10363,Saint-Thibault,10387,Troyes,00,10,44
10364,Saint-Usage,10033,Bar-sur-Aube,00,10,44
10365,Salon,10006,Arcis-sur-Aube,00,10,44
10366,Saulcy,10033,Bar-sur-Aube,00,10,44
10367,La Saulsotte,10268,Nogent-sur-Seine,00,10,44
10368,Savières,10387,Troyes,00,10,44
10369,Semoine,10006,Arcis-sur-Aube,00,10,44
10370,Soligny-les-Étangs,10268,Nogent-sur-Seine,00,10,44
10371,Sommeval,10387,Troyes,00,10,44
10372,Soulaines-Dhuys,52331,La Porte du Der,00,10,44
10373,Souligny,10387,Troyes,00,10,44
10374,Spoy,10033,Bar-sur-Aube,00,10,44
10375,Thennelières,10387,Troyes,00,10,44
10376,Thieffrain,10387,Troyes,00,10,44
10377,Thil,10033,Bar-sur-Aube,00,10,44
10378,Thors,10033,Bar-sur-Aube,00,10,44
10379,Torcy-le-Grand,10006,Arcis-sur-Aube,00,10,44
10380,Torcy-le-Petit,10006,Arcis-sur-Aube,00,10,44
10381,Torvilliers,10387,Troyes,00,10,44
10382,Traînel,10268,Nogent-sur-Seine,00,10,44
10383,Trancault,10268,Nogent-sur-Seine,00,10,44
10384,Trannes,10064,Brienne-le-Château,00,10,44
10386,Trouans,10006,Arcis-sur-Aube,00,10,44
10387,Troyes,10387,Troyes,20,10,44
10388,Turgy,10034,Bar-sur-Seine,00,10,44
10389,Unienville,10064,Brienne-le-Château,00,10,44
10390,Urville,10033,Bar-sur-Aube,00,10,44
10391,Vailly,10387,Troyes,00,10,44
10392,Vallant-Saint-Georges,10323,Romilly-sur-Seine,00,10,44
10393,Vallentigny,10064,Brienne-le-Château,00,10,44
10394,Vallières,10034,Bar-sur-Seine,00,10,44
10395,Vanlay,89345,Saint-Florentin,00,10,44
10396,Vauchassis,10387,Troyes,00,10,44
10397,Vauchonvilliers,10387,Troyes,00,10,44
10398,Vaucogne,10006,Arcis-sur-Aube,00,10,44
10399,Vaudes,10387,Troyes,00,10,44
10400,Vaupoisson,10006,Arcis-sur-Aube,00,10,44
10401,Vendeuvre-sur-Barse,10387,Troyes,00,10,44
10402,La Vendue-Mignot,10387,Troyes,00,10,44
10403,Vernonvilliers,10033,Bar-sur-Aube,00,10,44
10404,Verpillières-sur-Ource,10034,Bar-sur-Seine,00,10,44
10405,Verricourt,10006,Arcis-sur-Aube,00,10,44
10406,Verrières,10387,Troyes,00,10,44
10408,Viâpres-le-Petit,10006,Arcis-sur-Aube,00,10,44
10409,Villacerf,10387,Troyes,00,10,44
10410,Villadin,10003,Aix-Villemaur-Pâlis,00,10,44
10411,La Ville-aux-Bois,52331,La Porte du Der,00,10,44
10412,Villechétif,10387,Troyes,00,10,44
10414,Villeloup,10387,Troyes,00,10,44
10416,Villemereuil,10387,Troyes,00,10,44
10417,Villemoiron-en-Othe,10003,Aix-Villemaur-Pâlis,00,10,44
10418,Villemorien,10034,Bar-sur-Seine,00,10,44
10419,Villemoyenne,10387,Troyes,00,10,44
10420,Villenauxe-la-Grande,77379,Provins,00,10,44
10421,La Villeneuve-au-Châtelot,10323,Romilly-sur-Seine,00,10,44
10422,Villeneuve-au-Chemin,89345,Saint-Florentin,00,10,44
10423,La Villeneuve-au-Chêne,10387,Troyes,00,10,44
10424,Villeret,10064,Brienne-le-Château,00,10,44
10425,Villery,10387,Troyes,00,10,44
10426,Ville-sous-la-Ferté,10033,Bar-sur-Aube,00,10,44
10427,Ville-sur-Arce,10034,Bar-sur-Seine,00,10,44
10428,Ville-sur-Terre,10033,Bar-sur-Aube,00,10,44
10429,Villette-sur-Aube,10006,Arcis-sur-Aube,00,10,44
10430,Villiers-Herbisse,10006,Arcis-sur-Aube,00,10,44
10431,Villiers-le-Bois,10034,Bar-sur-Seine,00,10,44
10432,Villiers-sous-Praslin,10034,Bar-sur-Seine,00,10,44
10433,Villy-en-Trodes,10387,Troyes,00,10,44
10434,Villy-le-Bois,10387,Troyes,00,10,44
10435,Villy-le-Maréchal,10387,Troyes,00,10,44
10436,Vinets,10006,Arcis-sur-Aube,00,10,44
10437,Virey-sous-Bar,10034,Bar-sur-Seine,00,10,44
10438,Vitry-le-Croisé,10034,Bar-sur-Seine,00,10,44
10439,Viviers-sur-Artaut,10034,Bar-sur-Seine,00,10,44
10440,Voigny,10033,Bar-sur-Aube,00,10,44
10441,Vosnon,89345,Saint-Florentin,00,10,44
10442,Voué,10006,Arcis-sur-Aube,00,10,44
10443,Vougrey,10034,Bar-sur-Seine,00,10,44
10444,Vulaines,10003,Aix-Villemaur-Pâlis,00,10,44
10445,Yèvres-le-Petit,10064,Brienne-le-Château,00,10,44
11001,Aigues-Vives,11203,Lézignan-Corbières,00,11,76
11002,Airoux,11076,Castelnaudary,00,11,76
11003,Ajac,11206,Limoux,00,11,76
11004,Alaigne,11206,Limoux,00,11,76
11005,Alairac,11069,Carcassonne,00,11,76
11006,Albas,11379,Sigean,00,11,76
11007,Albières,11304,Quillan,00,11,76
11008,Alet-les-Bains,11206,Limoux,00,11,76
11009,Alzonne,11049,Bram,00,11,76
11010,Antugnac,11304,Quillan,00,11,76
11011,Aragon,11069,Carcassonne,00,11,76
11012,Argeliers,11262,Narbonne,00,11,76
11013,Argens-Minervois,11203,Lézignan-Corbières,00,11,76
11014,Armissan,11262,Narbonne,00,11,76
11015,Arques,11304,Quillan,00,11,76
11016,Arquettes-en-Val,11203,Lézignan-Corbières,00,11,76
11017,Artigues,11304,Quillan,00,11,76
11018,Arzens,11069,Carcassonne,00,11,76
11019,Aunat,11304,Quillan,00,11,76
11020,Auriac,11304,Quillan,00,11,76
11021,Axat,11304,Quillan,00,11,76
11022,Azille,34189,Olonzac,00,11,76
11023,Badens,11397,Trèbes,00,11,76
11024,Bages,11262,Narbonne,00,11,76
11025,Bagnoles,11069,Carcassonne,00,11,76
11026,Baraigne,11076,Castelnaudary,00,11,76
11027,Barbaira,11203,Lézignan-Corbières,00,11,76
11028,Belcaire,09160,Lavelanet,00,11,76
11029,Belcastel-et-Buc,11206,Limoux,00,11,76
11030,Belflou,31582,Villefranche-de-Lauragais,00,11,76
