DEPCOM_ARM,LIBCOM_DEP,LIBCOM,nb_loues,nb_vacants,nb_vides,nb_asso,nb_occup_finan,nb_occup_temp,nb_ls
61126,Coulonges-sur-Sarthe (61),Coulonges-sur-Sarthe,43,0,0,0,2,0,45
61129,Courgeon (61),Courgeon,17,0,0,0,0,0,17
61133,Courtomer (61),Courtomer,28,1,1,0,0,0,30
61140,Crulai (61),Crulai,,,,,,,10
61143,Damigny (61),Damigny,150,4,0,0,0,0,154
61145,Domfront en Poiraie (61),Domfront en Poiraie,321,22,7,17,0,0,367
61146,Dompierre (61),Dompierre,12,0,0,0,0,0,12
61150,Échauffour (61),Échauffour,,,,,,,8
61151,Écorcei (61),Écorcei,,,,,,,1
61153,Écouché-les-Vallées (61),Écouché-les-Vallées,157,7,0,0,2,0,166
61156,Essay (61),Essay,31,1,0,0,0,0,32
61163,La Ferrière-aux-Étangs (61),La Ferrière-aux-Étangs,88,1,0,0,0,0,89
61164,La Ferrière-Béchet (61),La Ferrière-Béchet,,,,,,,2
61165,La Ferrière-Bochard (61),La Ferrière-Bochard,33,1,0,0,0,0,34
61167,La Ferté-en-Ouche (61),La Ferté-en-Ouche,156,5,0,0,2,0,163
61168,La Ferté Macé (61),La Ferté Macé,516,33,52,5,6,0,612
61169,Flers (61),Flers,1946,83,155,58,11,0,2253
61181,Gacé (61),Gacé,248,8,0,1,2,0,259
61183,Gâprée (61),Gâprée,,,,,,,3
61189,Giel-Courteilles (61),Giel-Courteilles,15,0,0,0,0,0,15
61195,Le Grais (61),Le Grais,,,,,,,5
61196,Belforêt-en-Perche (61),Belforêt-en-Perche,53,1,0,0,0,0,54
61207,Igé (61),Igé,43,1,0,0,0,0,44
61208,Irai (61),Irai,17,0,0,0,0,0,17
61211,Juvigny Val d'Andaine (61),Juvigny Val d'Andaine,82,8,0,0,0,0,90
61214,L'Aigle (61),L'Aigle,1053,67,179,57,15,0,1371
61215,Laleu (61),Laleu,18,0,0,0,0,0,18
61218,La Lande-Patry (61),La Lande-Patry,,,,,,,9
61222,Landisacq (61),Landisacq,,,,,,,10
61228,L'Orée-d'Écouves (61),L'Orée-d'Écouves,,,,,,,7
61230,Longny les Villages (61),Longny les Villages,83,2,0,0,0,0,85
61232,Lonlay-l'Abbaye (61),Lonlay-l'Abbaye,33,1,0,0,0,0,34
61237,Lougé-sur-Maire (61),Lougé-sur-Maire,,,,,,,3
61240,Macé (61),Macé,,,,,,,5
61241,La Madeleine-Bouvet (61),La Madeleine-Bouvet,,,,,,,7
61248,Mantilly (61),Mantilly,,,,,,,10
61255,Mauves-sur-Huisne (61),Mauves-sur-Huisne,39,2,0,0,0,0,41
61258,Le Mêle-sur-Sarthe (61),Le Mêle-sur-Sarthe,95,2,0,0,1,0,98
61260,Le Ménil-de-Briouze (61),Le Ménil-de-Briouze,16,0,0,0,0,0,16
61266,Le Ménil-Guyon (61),Le Ménil-Guyon,,,,,,,1
61275,Le Merlerault (61),Le Merlerault,61,3,0,0,1,0,65
61278,Messei (61),Messei,22,0,0,0,1,0,23
61279,Mieuxcé (61),Mieuxcé,,,,,,,6
61287,Montilly-sur-Noireau (61),Montilly-sur-Noireau,12,0,0,0,0,0,12
61288,Montmerrei (61),Montmerrei,,,,,,,6
61292,Montsecret-Clairefougère (61),Montsecret-Clairefougère,26,0,0,0,0,0,26
61293,Mortagne-au-Perche (61),Mortagne-au-Perche,520,14,1,2,5,0,542
61294,Mortrée (61),Mortrée,32,1,0,1,4,0,38
61297,Moulins-la-Marche (61),Moulins-la-Marche,46,2,0,1,0,0,49
61303,Nécy (61),Nécy,13,0,0,0,0,0,13
61309,Perche en Nocé (61),Perche en Nocé,80,3,0,1,1,0,85
61310,Nonant-le-Pin (61),Nonant-le-Pin,22,1,1,0,1,0,25
61317,Orgères (61),Orgères,,,,,,,2
61321,Pacé (61),Pacé,29,0,0,0,0,0,29
61324,Passais Villages (61),Passais Villages,29,3,0,0,0,0,32
61326,Perrou (61),Perrou,15,0,10,0,0,0,25
61327,Pervenchères (61),Pervenchères,20,0,0,0,0,0,20
61329,Le Pin-la-Garenne (61),Le Pin-la-Garenne,46,1,0,0,0,0,47
61333,Pontchardon (61),Pontchardon,24,2,0,0,0,0,26
61339,Putanges-le-Lac (61),Putanges-le-Lac,58,2,0,2,5,0,67
61341,Écouves (61),Écouves,59,1,0,0,1,0,61
61342,Rai (61),Rai,89,6,0,0,1,0,96
61344,Rânes (61),Rânes,65,6,0,0,0,0,71
61345,Rémalard en Perche (61),Rémalard en Perche,69,1,1,0,0,0,71
61365,Saint-Aubin-d'Appenai (61),Saint-Aubin-d'Appenai,12,0,0,0,0,0,12
61369,Saint-Bômer-les-Forges (61),Saint-Bômer-les-Forges,26,0,0,0,0,0,26
61376,Saint-Clair-de-Halouze (61),Saint-Clair-de-Halouze,,,,,,,5
61382,Saint-Denis-sur-Sarthon (61),Saint-Denis-sur-Sarthon,45,1,0,0,0,0,46
61386,Saint-Evroult-Notre-Dame-du-Bois (61),Saint-Evroult-Notre-Dame-du-Bois,40,0,0,0,0,0,40
61387,Saint-Fraimbault (61),Saint-Fraimbault,10,1,0,0,0,0,11
61389,Sainte-Gauburge-Sainte-Colombe (61),Sainte-Gauburge-Sainte-Colombe,72,4,0,0,1,0,77
61391,Saint-Georges-des-Groseillers (61),Saint-Georges-des-Groseillers,74,2,0,0,0,0,76
61392,Saint-Germain-d'Aunay (61),Saint-Germain-d'Aunay,,,,,,,1
61394,Saint-Germain-de-la-Coudre (61),Saint-Germain-de-la-Coudre,23,6,0,0,2,0,31
61397,Saint-Germain-du-Corbéis (61),Saint-Germain-du-Corbéis,277,5,0,1,1,0,284
61404,Saint-Hilaire-le-Châtel (61),Saint-Hilaire-le-Châtel,29,0,0,0,0,0,29
61405,Saint-Hilaire-sur-Erre (61),Saint-Hilaire-sur-Erre,,,,,,,10
61407,Sainte-Honorine-la-Chardonne (61),Sainte-Honorine-la-Chardonne,,,,,,,7
61408,Sainte-Honorine-la-Guillaume (61),Sainte-Honorine-la-Guillaume,,,,,,,4
61412,Saint-Julien-sur-Sarthe (61),Saint-Julien-sur-Sarthe,53,0,0,0,0,0,53
61414,Saint-Langis-lès-Mortagne (61),Saint-Langis-lès-Mortagne,35,1,0,0,0,0,36
61415,Saint-Léger-sur-Sarthe (61),Saint-Léger-sur-Sarthe,11,0,0,0,1,0,12
61418,Saint-Mard-de-Réno (61),Saint-Mard-de-Réno,,,,,,,3
61421,Saint-Mars-d'Égrenne (61),Saint-Mars-d'Égrenne,,,,,,,8
61422,Les Aspres (61),Les Aspres,,,,,,,8
61423,Saint-Martin-d'Écublei (61),Saint-Martin-d'Écublei,,,,,,,6
61429,Charencey (61),Charencey,29,2,0,0,1,0,32
61432,Saint-Michel-Tubœuf (61),Saint-Michel-Tubœuf,,,,,,,8
61440,Saint-Ouen-sur-Iton (61),Saint-Ouen-sur-Iton,13,0,0,0,0,0,13
61445,Saint-Pierre-d'Entremont (61),Saint-Pierre-d'Entremont,40,0,0,0,0,0,40
61447,Saint-Pierre-du-Regard (61),Saint-Pierre-du-Regard,30,1,0,0,0,0,31
61448,Saint-Pierre-la-Bruyère (61),Saint-Pierre-la-Bruyère,,,,,,,8
61454,Sainte-Scolasse-sur-Sarthe (61),Sainte-Scolasse-sur-Sarthe,52,0,0,0,0,0,52
61456,Saint-Sulpice-sur-Risle (61),Saint-Sulpice-sur-Risle,22,0,0,0,0,0,22
61459,Saires-la-Verrerie (61),Saires-la-Verrerie,,,,,,,7
61460,Sap-en-Auge (61),Sap-en-Auge,49,2,0,0,0,0,51
61462,Sarceaux (61),Sarceaux,,,,,,,8
61463,Les Monts d'Andaine (61),Les Monts d'Andaine,50,3,2,1,0,0,56
61464,Sées (61),Sées,486,41,7,12,2,0,548
61466,La Selle-la-Forge (61),La Selle-la-Forge,18,1,0,0,0,0,19
61474,Gouffern en Auge (61),Gouffern en Auge,42,3,0,0,0,0,45
61475,Soligny-la-Trappe (61),Soligny-la-Trappe,50,9,0,0,1,0,60
61480,Tanville (61),Tanville,,,,,,,4
61483,Bagnoles de l'Orne Normandie (61),Bagnoles de l'Orne Normandie,74,0,0,0,0,0,74
61484,Val-au-Perche (61),Val-au-Perche,296,10,5,0,2,0,313
61486,Tinchebray-Bocage (61),Tinchebray-Bocage,214,10,0,0,0,0,224
61491,Tourouvre au Perche (61),Tourouvre au Perche,262,10,5,0,1,0,278
61494,Trun (61),Trun,70,0,0,0,0,0,70
61497,Valframbert (61),Valframbert,53,0,0,0,1,0,54
61501,Verrières (61),Verrières,13,0,1,0,0,0,14
61508,Vimoutiers (61),Vimoutiers,407,70,85,0,6,0,568
62001,Ablain-Saint-Nazaire (62),Ablain-Saint-Nazaire,61,0,0,0,0,0,61
62004,Achicourt (62),Achicourt,989,14,18,41,6,0,1068
62005,Achiet-le-Grand (62),Achiet-le-Grand,68,0,0,0,0,0,68
62007,Acq (62),Acq,27,0,0,0,0,0,27
62009,Adinfer (62),Adinfer,16,0,0,0,0,0,16
62013,Agny (62),Agny,73,1,1,0,0,0,75
62014,Aire-sur-la-Lys (62),Aire-sur-la-Lys,568,4,27,1,8,0,608
62016,Airon-Saint-Vaast (62),Airon-Saint-Vaast,,,,,,,4
62017,Aix-en-Ergny (62),Aix-en-Ergny,,,,,,,5
62018,Aix-en-Issart (62),Aix-en-Issart,,,,,,,6
62019,Aix-Noulette (62),Aix-Noulette,368,8,6,0,6,0,388
62021,Alette (62),Alette,13,0,0,0,0,0,13
62023,Allouagne (62),Allouagne,34,0,0,0,0,0,34
62024,Alquines (62),Alquines,,,,,,,6
62025,Ambleteuse (62),Ambleteuse,190,0,3,0,0,0,193
62028,Ames (62),Ames,,,,,,,6
62031,Andres (62),Andres,,,,,,,9
62032,Angres (62),Angres,705,18,17,0,56,0,796
62033,Annay (62),Annay,319,2,11,0,4,0,336
62034,Annequin (62),Annequin,305,2,5,1,17,0,330
62035,Annezin (62),Annezin,315,10,4,2,2,0,333
62036,Anvin (62),Anvin,23,1,0,0,0,0,24
62037,Anzin-Saint-Aubin (62),Anzin-Saint-Aubin,149,0,1,1,1,0,152
62038,Ardres (62),Ardres,283,1,2,0,0,0,286
62039,Arleux-en-Gohelle (62),Arleux-en-Gohelle,13,0,0,0,0,0,13
62040,Arques (62),Arques,984,6,63,2,5,0,1060
62041,Arras (62),Arras,6651,84,307,269,26,0,7337
62042,Athies (62),Athies,29,0,1,0,0,0,30
62043,Les Attaques (62),Les Attaques,29,1,1,0,0,0,31
62044,Attin (62),Attin,52,0,0,0,0,0,52
62045,Aubigny-en-Artois (62),Aubigny-en-Artois,96,0,0,7,0,0,103
62046,Aubin-Saint-Vaast (62),Aubin-Saint-Vaast,,,,,,,7
62047,Aubrometz (62),Aubrometz,,,,,,,4
62048,Auchel (62),Auchel,1470,35,152,7,71,0,1735
62050,Auchy-lès-Hesdin (62),Auchy-lès-Hesdin,112,5,27,0,0,0,144
62051,Auchy-les-Mines (62),Auchy-les-Mines,496,10,4,1,19,0,530
62053,Audincthun (62),Audincthun,,,,,,,6
62054,Audinghen (62),Audinghen,52,0,1,0,0,0,53
62056,Audresselles (62),Audresselles,45,1,0,0,0,0,46
62057,Audruicq (62),Audruicq,342,4,4,0,12,0,362
62060,Auxi-le-Château (62),Auxi-le-Château,199,0,8,0,7,0,214
62063,Avesnes-le-Comte (62),Avesnes-le-Comte,108,1,0,0,1,0,110
62065,Avion (62),Avion,3034,73,434,11,246,0,3798
62069,Azincourt (62),Azincourt,11,1,0,0,0,0,12
62070,Bailleul-aux-Cornailles (62),Bailleul-aux-Cornailles,,,,,,,1
62072,Bailleulmont (62),Bailleulmont,,,,,,,1
62073,Bailleul-Sir-Berthoult (62),Bailleul-Sir-Berthoult,30,0,0,0,0,0,30
62077,Bajus (62),Bajus,,,,,,,1
62078,Balinghem (62),Balinghem,24,0,0,0,0,0,24
62080,Bapaume (62),Bapaume,451,6,5,11,1,0,474
62081,Baralle (62),Baralle,,,,,,,8
62083,Barlin (62),Barlin,1621,30,96,2,58,0,1807
62087,Bayenghem-lès-Éperlecques (62),Bayenghem-lès-Éperlecques,,,,,,,10
62093,Beaulencourt (62),Beaulencourt,,,,,,,5
62094,Beaumerie-Saint-Martin (62),Beaumerie-Saint-Martin,13,0,0,0,0,0,13
62095,Beaumetz-lès-Aire (62),Beaumetz-lès-Aire,,,,,,,6
62096,Beaumetz-lès-Cambrai (62),Beaumetz-lès-Cambrai,,,,,,,1
62097,Beaumetz-lès-Loges (62),Beaumetz-lès-Loges,42,0,0,0,0,0,42
62099,Beaurains (62),Beaurains,747,3,3,9,4,0,766
62100,Beaurainville (62),Beaurainville,113,0,3,0,0,0,116
62102,Bécourt (62),Bécourt,,,,,,,8
62107,Bénifontaine (62),Bénifontaine,,,,,,,8
62108,Berck (62),Berck,1288,7,21,21,9,0,1346
62109,Bergueneuse (62),Bergueneuse,,,,,,,1
62112,Berles-au-Bois (62),Berles-au-Bois,,,,,,,3
62115,Berneville (62),Berneville,,,,,,,4
62117,Bertincourt (62),Bertincourt,35,0,0,0,0,0,35
62119,Béthune (62),Béthune,3303,39,283,89,35,0,3749
62121,Beugnâtre (62),Beugnâtre,,,,,,,9
62122,Beugny (62),Beugny,,,,,,,2
62123,Beussent (62),Beussent,,,,,,,9
62124,Beutin (62),Beutin,,,,,,,10
62125,Beuvrequen (62),Beuvrequen,,,,,,,8
62126,Beuvry (62),Beuvry,694,5,16,2,4,0,721
62127,Bezinghem (62),Bezinghem,,,,,,,4
62128,Biache-Saint-Vaast (62),Biache-Saint-Vaast,118,1,31,0,0,0,150
62129,Biefvillers-lès-Bapaume (62),Biefvillers-lès-Bapaume,,,,,,,1
62132,Billy-Berclau (62),Billy-Berclau,303,47,4,0,3,0,357
62133,Billy-Montigny (62),Billy-Montigny,1449,38,43,1,104,0,1635
62137,Blangerval-Blangermont (62),Blangerval-Blangermont,,,,,,,1
62138,Blangy-sur-Ternoise (62),Blangy-sur-Ternoise,27,0,0,0,0,0,27
62139,Blendecques (62),Blendecques,258,9,11,0,0,0,278
62144,Boiry-Becquerelle (62),Boiry-Becquerelle,,,,,,,3
62148,Bois-Bernard (62),Bois-Bernard,57,1,0,0,2,0,60
62153,Bomy (62),Bomy,,,,,,,9
62155,Bonningues-lès-Ardres (62),Bonningues-lès-Ardres,,,,,,,4
62156,Bonningues-lès-Calais (62),Bonningues-lès-Calais,,,,,,,9
62158,Boubers-sur-Canche (62),Boubers-sur-Canche,11,0,1,0,0,0,12
62160,Boulogne-sur-Mer (62),Boulogne-sur-Mer,6209,431,286,48,104,0,7078
62164,Bourlon (62),Bourlon,,,,,,,3
62170,Bouvigny-Boyeffles (62),Bouvigny-Boyeffles,96,3,6,0,5,0,110
62173,Brebières (62),Brebières,413,16,6,0,0,0,435
62174,Brêmes (62),Brêmes,,,,,,,4
62175,Brévillers (62),Brévillers,,,,,,,6
62177,Brimeux (62),Brimeux,12,0,0,0,0,0,12
62178,Bruay-la-Buissière (62),Bruay-la-Buissière,4702,148,364,29,312,0,5555
62181,Bucquoy (62),Bucquoy,67,0,0,0,0,0,67
62183,Buire-le-Sec (62),Buire-le-Sec,79,0,1,0,0,0,80
62184,Buissy (62),Buissy,,,,,,,1
62186,Bully-les-Mines (62),Bully-les-Mines,2210,75,40,6,134,0,2465
62188,Burbure (62),Burbure,101,1,9,0,0,0,111
62190,Busnes (62),Busnes,,,,,,,9
62191,Caffiers (62),Caffiers,26,0,0,0,0,0,26
62193,Calais (62),Calais,9013,191,688,17,125,0,10034
62194,Calonne-Ricouart (62),Calonne-Ricouart,1097,25,75,2,69,0,1268
62195,Calonne-sur-la-Lys (62),Calonne-sur-la-Lys,21,0,0,0,0,0,21
62197,Camblain-Châtelain (62),Camblain-Châtelain,,,,,,,5
62198,Cambligneul (62),Cambligneul,,,,,,,1
62199,Camblain-l'Abbé (62),Camblain-l'Abbé,,,,,,,4
62200,Cambrin (62),Cambrin,85,0,2,0,0,0,87
62201,Camiers (62),Camiers,200,2,6,0,1,0,209
62202,Campagne-lès-Boulonnais (62),Campagne-lès-Boulonnais,,,,,,,3
62203,Campagne-lès-Guines (62),Campagne-lès-Guines,15,0,0,0,0,0,15
62204,Campagne-lès-Hesdin (62),Campagne-lès-Hesdin,70,0,15,0,0,0,85
62205,Campagne-lès-Wardrecques (62),Campagne-lès-Wardrecques,,,,,,,7
62206,Campigneulles-les-Grandes (62),Campigneulles-les-Grandes,,,,,,,2
62207,Campigneulles-les-Petites (62),Campigneulles-les-Petites,,,,,,,8
62212,Capelle-lès-Hesdin (62),Capelle-lès-Hesdin,23,0,0,0,0,0,23
62214,Carly (62),Carly,20,1,0,0,0,0,21
62215,Carvin (62),Carvin,2239,83,115,86,153,0,2676
62217,Cauchy-à-la-Tour (62),Cauchy-à-la-Tour,246,11,4,0,8,0,269
62224,Chocques (62),Chocques,30,0,6,0,0,0,36
62225,Clairmarais (62),Clairmarais,,,,,,,8
62227,Clenleu (62),Clenleu,,,,,,,2
62230,Colembert (62),Colembert,14,0,0,0,5,0,19
62233,Conchil-le-Temple (62),Conchil-le-Temple,20,0,0,0,0,0,20
62235,Condette (62),Condette,117,1,0,0,0,0,118
62239,Coquelles (62),Coquelles,170,0,1,0,0,0,171
62240,Corbehem (62),Corbehem,89,1,0,0,0,0,90
62241,Cormont (62),Cormont,,,,,,,1
62244,Coulogne (62),Coulogne,342,2,0,0,0,3,347
62246,Coupelle-Neuve (62),Coupelle-Neuve,,,,,,,5
62249,Courcelles-lès-Lens (62),Courcelles-lès-Lens,852,17,36,1,15,0,921
62250,Courrières (62),Courrières,1313,19,66,4,44,0,1446
62252,La Couture (62),La Couture,37,0,1,0,0,0,38
62259,Croisilles (62),Croisilles,148,0,0,0,0,0,148
62261,Cucq (62),Cucq,93,0,0,78,0,0,171
62262,Cuinchy (62),Cuinchy,34,0,0,0,0,0,34
62263,Dainville (62),Dainville,296,7,7,0,1,0,311
62264,Dannes (62),Dannes,105,0,0,0,0,0,105
62265,Delettes (62),Delettes,,,,,,,10
62268,Desvres (62),Desvres,244,0,21,0,0,0,265
62270,Divion (62),Divion,1252,75,27,4,97,0,1455
62272,Douchy-lès-Ayette (62),Douchy-lès-Ayette,,,,,,,1
62274,Dourges (62),Dourges,657,14,60,0,33,0,764
62275,Douriez (62),Douriez,,,,,,,10
62276,Douvrin (62),Douvrin,481,4,19,16,6,0,526
62277,Drocourt (62),Drocourt,269,3,84,7,14,0,377
62278,Drouvin-le-Marais (62),Drouvin-le-Marais,14,0,0,0,0,0,14
62279,Duisans (62),Duisans,0,0,0,2,10,0,12
62284,Écourt-Saint-Quentin (62),Écourt-Saint-Quentin,49,0,1,0,0,0,50
62289,Écuires (62),Écuires,,,,,,,3
62290,Écurie (62),Écurie,,,,,,,1
62291,Éleu-dit-Leauwette (62),Éleu-dit-Leauwette,309,4,7,0,14,0,334
62292,Elnes (62),Elnes,28,0,2,0,0,0,30
62295,Enquin-lez-Guinegatte (62),Enquin-lez-Guinegatte,11,0,4,0,0,0,15
62296,Enquin-sur-Baillons (62),Enquin-sur-Baillons,,,,,,,4
62297,Éperlecques (62),Éperlecques,104,0,1,0,0,0,105
62300,Équihen-Plage (62),Équihen-Plage,365,1,20,1,2,0,389
62306,Ervillers (62),Ervillers,,,,,,,1
62307,Escalles (62),Escalles,,,,,,,9
62308,Escœuilles (62),Escœuilles,24,0,0,0,0,0,24
62309,Esquerdes (62),Esquerdes,44,0,0,0,0,0,44
62310,Essars (62),Essars,48,1,0,0,0,0,49
62311,Estevelles (62),Estevelles,146,7,5,0,21,0,179
62312,Estrée (62),Estrée,20,0,0,0,0,0,20
62313,Estrée-Blanche (62),Estrée-Blanche,9,0,10,0,0,0,19
62314,Estrée-Cauchy (62),Estrée-Cauchy,,,,,,,5
62315,Estréelles (62),Estréelles,,,,,,,8
62318,Étaples (62),Étaples,1239,5,71,18,4,0,1337
62320,Étrun (62),Étrun,,,,,,,10
62321,Évin-Malmaison (62),Évin-Malmaison,517,4,67,2,102,0,692
62323,Fampoux (62),Fampoux,25,0,0,0,0,0,25
62324,Farbus (62),Farbus,,,,,,,9
62325,Fauquembergues (62),Fauquembergues,41,0,2,0,0,0,43
62326,Favreuil (62),Favreuil,,,,,,,10
62328,Ferfay (62),Ferfay,,,,,,,1
62329,Ferques (62),Ferques,136,1,0,0,0,0,137
62330,Festubert (62),Festubert,41,0,0,0,1,0,42
62331,Feuchy (62),Feuchy,,,,,,,5
62335,Fillièvres (62),Fillièvres,,,,,,,8
62337,Flers (62),Flers,,,,,,,1
62338,Fleurbaix (62),Fleurbaix,70,2,0,0,0,0,72
62340,Floringhem (62),Floringhem,,,,,,,6
62341,Foncquevillers (62),Foncquevillers,,,,,,,3
62346,Fortel-en-Artois (62),Fortel-en-Artois,,,,,,,5
62349,Fouquereuil (62),Fouquereuil,65,0,0,0,0,0,65
62350,Fouquières-lès-Béthune (62),Fouquières-lès-Béthune,,,,,,,6
62351,Fouquières-lès-Lens (62),Fouquières-lès-Lens,928,21,76,1,126,0,1152
62352,Framecourt (62),Framecourt,,,,,,,1
62353,Frémicourt (62),Frémicourt,16,0,1,0,0,0,17
62359,Fressin (62),Fressin,11,0,0,0,0,0,11
62360,Fréthun (62),Fréthun,70,0,1,0,0,0,71
62361,Frévent (62),Frévent,348,8,58,1,0,0,415
62362,Frévillers (62),Frévillers,,,,,,,7
62363,Frévin-Capelle (62),Frévin-Capelle,,,,,,,2
62364,Fruges (62),Fruges,139,1,5,0,7,0,152
62365,Galametz (62),Galametz,,,,,,,8
62367,Gauchin-Verloingt (62),Gauchin-Verloingt,33,0,1,0,0,0,34
62369,Gavrelle (62),Gavrelle,35,0,0,0,0,0,35
62371,Givenchy-en-Gohelle (62),Givenchy-en-Gohelle,69,1,1,0,3,0,74
62373,Givenchy-lès-la-Bassée (62),Givenchy-lès-la-Bassée,68,0,1,0,0,0,69
62374,Gomiécourt (62),Gomiécourt,11,0,0,0,0,0,11
62376,Gonnehem (62),Gonnehem,31,0,0,0,0,0,31
62377,Gosnay (62),Gosnay,145,5,1,0,9,0,160
62379,Gouy-en-Artois (62),Gouy-en-Artois,,,,,,,1
62382,Gouy-Saint-André (62),Gouy-Saint-André,,,,,,,4
62383,Gouy-sous-Bellonne (62),Gouy-sous-Bellonne,20,0,0,0,0,0,20
62385,Grand-Rullecourt (62),Grand-Rullecourt,,,,,,,5
62386,Grenay (62),Grenay,1633,44,65,6,114,0,1862
62387,Grévillers (62),Grévillers,,,,,,,2
62390,Groffliers (62),Groffliers,48,1,0,0,0,0,49
62391,Guarbecque (62),Guarbecque,37,0,0,0,0,0,37
62392,Guémappe (62),Guémappe,,,,,,,2
62393,Guemps (62),Guemps,,,,,,,6
62395,Guigny (62),Guigny,,,,,,,4
62397,Guînes (62),Guînes,369,1,2,0,2,0,374
62398,Guisy (62),Guisy,,,,,,,4
62400,Haillicourt (62),Haillicourt,818,21,20,0,40,0,899
62401,Haisnes (62),Haisnes,508,8,8,0,23,0,547
62403,Hallines (62),Hallines,42,0,2,0,0,0,44
62407,Ham-en-Artois (62),Ham-en-Artois,,,,,,,1
62408,Hames-Boucres (62),Hames-Boucres,58,0,0,0,0,0,58
62412,Hardinghen (62),Hardinghen,17,0,0,0,0,0,17
62413,Harnes (62),Harnes,2088,130,114,6,235,0,2573
62418,Hauteville (62),Hauteville,,,,,,,10
62423,Helfaut (62),Helfaut,,,,,,,9
62425,Hendecourt-lès-Ransart (62),Hendecourt-lès-Ransart,,,,,,,6
62427,Hénin-Beaumont (62),Hénin-Beaumont,3466,103,283,128,143,0,4123
62428,Hénin-sur-Cojeul (62),Hénin-sur-Cojeul,,,,,,,1
62439,Hermelinghen (62),Hermelinghen,,,,,,,5
62440,Hermies (62),Hermies,24,0,0,0,0,0,24
62443,Hersin-Coupigny (62),Hersin-Coupigny,987,17,85,0,40,0,1129
62444,Hervelinghen (62),Hervelinghen,,,,,,,10
62445,Hesdigneul-lès-Béthune (62),Hesdigneul-lès-Béthune,12,1,1,0,0,0,14
62446,Hesdigneul-lès-Boulogne (62),Hesdigneul-lès-Boulogne,11,0,0,0,0,0,11
62447,Hesdin (62),Hesdin,184,8,76,0,0,0,268
62448,Hesdin-l'Abbé (62),Hesdin-l'Abbé,73,0,1,0,0,0,74
62451,Heuchin (62),Heuchin,4,0,0,0,8,0,12
62454,Hinges (62),Hinges,48,0,0,1,0,0,49
62457,Houdain (62),Houdain,1043,76,72,2,120,0,1313
62458,Houlle (62),Houlle,17,1,0,0,0,0,18
62461,Huby-Saint-Leu (62),Huby-Saint-Leu,41,1,7,0,0,0,49
62463,Hucqueliers (62),Hucqueliers,23,1,0,0,0,0,24
62464,Hulluch (62),Hulluch,445,9,11,0,38,0,503
62466,Humbert (62),Humbert,14,0,0,0,0,0,14
62471,Bellinghem (62),Bellinghem,21,0,0,0,0,0,21
62473,Isbergues (62),Isbergues,387,1,31,8,1,0,428
62474,Isques (62),Isques,41,0,10,0,1,0,52
62476,Izel-lès-Équerchin (62),Izel-lès-Équerchin,13,0,0,0,0,0,13
62477,Izel-lès-Hameau (62),Izel-lès-Hameau,,,,,,,4
62479,Labeuvrière (62),Labeuvrière,25,0,0,0,0,0,25
62480,Labourse (62),Labourse,231,2,9,0,3,0,245
62481,Labroye (62),Labroye,,,,,,,5
62485,Laires (62),Laires,11,0,1,0,0,0,12
62486,Lambres (62),Lambres,20,0,0,0,0,0,20
62487,Landrethun-le-Nord (62),Landrethun-le-Nord,93,1,0,0,0,0,94
62489,Lapugnoy (62),Lapugnoy,188,8,1,0,1,0,198
62490,Lattre-Saint-Quentin (62),Lattre-Saint-Quentin,,,,,,,4
62491,Laventie (62),Laventie,196,4,2,0,0,0,202
62492,Lebiez (62),Lebiez,,,,,,,8
62495,Ledinghem (62),Ledinghem,,,,,,,5
62497,Leforest (62),Leforest,932,24,14,2,80,0,1052
62498,Lens (62),Lens,7016,401,837,77,721,0,9052
62499,Lépine (62),Lépine,,,,,,,2
62502,Lestrem (62),Lestrem,275,6,3,0,0,0,284
62504,Leulinghem (62),Leulinghem,,,,,,,10
62505,Leulinghen-Bernes (62),Leulinghen-Bernes,,,,,,,5
62506,Licques (62),Licques,27,0,1,0,0,0,28
62509,Liettres (62),Liettres,,,,,,,1
62510,Liévin (62),Liévin,5962,202,591,54,374,0,7183
62515,Ligny-Thilloy (62),Ligny-Thilloy,,,,,,,6
62516,Lillers (62),Lillers,722,11,20,1,2,0,756
62519,Lisbourg (62),Lisbourg,,,,,,,6
62520,Locon (62),Locon,19,0,0,0,0,0,19
62521,La Loge (62),La Loge,,,,,,,2
62523,Loison-sous-Lens (62),Loison-sous-Lens,621,4,6,0,20,0,651
62524,Longfossé (62),Longfossé,39,0,0,0,0,0,39
62525,Longuenesse (62),Longuenesse,1404,20,44,69,33,0,1570
62527,Longvilliers (62),Longvilliers,,,,,,,8
62528,Loos-en-Gohelle (62),Loos-en-Gohelle,818,9,36,0,12,0,875
62529,Lorgies (62),Lorgies,,,,,,,6
62532,Lozinghem (62),Lozinghem,58,5,4,0,6,0,73
62534,Lumbres (62),Lumbres,326,2,13,0,25,0,366
62536,Magnicourt-en-Comte (62),Magnicourt-en-Comte,,,,,,,2
62538,Maintenay (62),Maintenay,,,,,,,4
62540,Maisnil-lès-Ruitz (62),Maisnil-lès-Ruitz,149,3,15,0,3,0,170
62543,Mametz (62),Mametz,50,0,2,0,0,0,52
62548,Marck (62),Marck,563,1,1,48,28,0,641
62549,Marconne (62),Marconne,47,1,0,0,0,0,48
62550,Marconnelle (62),Marconnelle,68,0,3,0,0,0,71
62552,Maresquel-Ecquemicourt (62),Maresquel-Ecquemicourt,58,0,0,0,0,0,58
